Timestamp,Temperature,Humidity
2024-08-07 19:52:51,19.6,58.5
2024-08-07 19:52:56,19.6,61.1
2024-08-07 19:53:01,19.6,60.7
2024-08-07 19:53:06,19.7,60.2
2024-08-07 19:53:11,19.6,60.3
2024-08-07 19:53:16,19.6,59.3
2024-08-07 19:53:21,19.6,58.6
2024-08-07 19:53:26,19.6,58.5
2024-08-07 19:53:31,19.6,58.2
2024-08-07 19:53:37,19.6,58.4
2024-08-07 19:53:42,19.6,58.4
2024-08-07 19:53:47,19.6,58.3
2024-08-07 19:53:52,19.6,60.0
2024-08-07 19:53:57,19.6,60.1
2024-08-07 19:54:02,19.7,59.3
2024-08-07 19:54:07,19.7,58.8
2024-08-07 19:54:12,19.7,58.5
2024-08-07 19:54:17,19.7,58.0
2024-08-07 19:54:17,19.7,58.0
2024-08-07 19:54:17,19.7,57.8
2024-08-07 19:54:27,19.7,57.6
2024-08-07 19:54:32,19.6,57.4
2024-08-07 19:54:37,19.7,57.2
2024-08-07 19:54:42,19.7,57.1
2024-08-07 19:54:47,19.7,56.9
2024-08-07 19:54:52,19.7,57.0
2024-08-07 19:54:57,19.7,56.8
2024-08-07 19:55:02,19.7,56.9
2024-08-07 19:55:07,19.7,56.9
2024-08-07 19:55:12,19.7,56.9
2024-08-07 19:55:17,19.6,56.8
2024-08-07 19:55:17,19.7,56.8
2024-08-07 19:55:17,19.7,56.8
2024-08-07 19:55:27,19.7,57.0
2024-08-07 19:55:27,19.6,57.0
2024-08-07 19:55:27,19.6,57.2
2024-08-07 19:55:37,19.6,57.6
2024-08-07 19:55:37,19.7,57.6
2024-08-07 19:55:37,19.7,58.0
2024-08-07 19:55:48,19.6,57.9
2024-08-07 19:55:53,19.6,57.9
2024-08-07 19:55:58,19.7,58.0
2024-08-07 19:56:03,19.6,58.0
2024-08-07 19:56:03,19.6,58.0
2024-08-07 19:56:03,19.6,57.9
2024-08-07 19:56:13,19.6,57.8
2024-08-07 19:56:13,19.6,57.8
2024-08-07 19:56:13,19.6,57.8
2024-08-07 19:56:13,19.6,57.6
2024-08-07 19:56:23,19.6,57.6
2024-08-07 19:56:23,19.6,57.6
2024-08-07 19:56:23,19.6,57.6
2024-08-07 19:56:23,19.6,58.0
2024-08-07 19:56:33,19.6,58.2
2024-08-07 19:56:33,19.6,58.2
2024-08-07 19:56:33,19.6,58.2
2024-08-07 19:56:33,19.6,58.2
2024-08-07 19:56:43,19.6,58.4
2024-08-07 19:56:43,19.6,58.4
2024-08-07 19:56:43,19.6,58.4
2024-08-07 19:56:43,19.6,58.6
2024-08-07 19:56:53,19.6,58.9
2024-08-07 19:56:53,19.6,58.9
2024-08-07 19:56:53,19.6,58.9
2024-08-07 19:56:53,19.6,58.8
2024-08-07 19:57:03,19.6,58.8
2024-08-07 19:57:03,19.6,58.8
2024-08-07 19:57:03,19.6,58.8
2024-08-07 19:57:03,19.6,58.9
2024-08-07 19:57:13,19.6,58.8
2024-08-07 19:57:13,19.6,58.8
2024-08-07 19:57:13,19.6,58.8
2024-08-07 19:57:13,19.6,58.9
2024-08-07 19:57:23,19.6,58.6
2024-08-07 19:57:23,19.6,58.6
2024-08-07 19:57:23,19.6,58.6
2024-08-07 19:57:23,19.6,58.6
2024-08-07 19:57:33,19.6,59.0
2024-08-07 19:57:33,19.6,59.0
2024-08-07 19:57:33,19.6,59.0
2024-08-07 19:57:33,19.6,59.3
2024-08-07 19:57:43,19.6,59.5
2024-08-07 19:57:43,19.6,59.5
2024-08-07 19:57:43,19.6,59.5
2024-08-07 19:57:43,19.6,59.7
2024-08-07 19:57:54,19.6,59.6
2024-08-07 19:57:54,19.6,59.6
2024-08-07 19:57:54,19.6,59.6
2024-08-07 19:57:54,19.6,59.7
2024-08-07 19:58:04,19.6,60.6
2024-08-07 19:58:04,19.6,60.6
2024-08-07 19:58:04,19.6,60.6
2024-08-07 19:58:04,19.6,60.8
2024-08-07 19:58:14,19.6,60.2
2024-08-07 19:58:14,19.6,60.2
2024-08-07 19:58:14,19.6,60.2
2024-08-07 19:58:14,19.6,60.0
2024-08-07 19:58:24,19.6,59.7
2024-08-07 19:58:24,19.6,59.7
2024-08-07 19:58:24,19.6,59.7
2024-08-07 19:58:24,19.6,59.4
2024-08-07 19:58:34,19.6,59.1
2024-08-07 19:58:34,19.6,59.1
2024-08-07 19:58:34,19.6,59.1
2024-08-07 19:58:34,19.6,58.8
2024-08-07 19:58:44,19.6,58.5
2024-08-07 19:58:44,19.6,58.5
2024-08-07 19:58:44,19.6,58.5
2024-08-07 19:58:44,19.6,58.3
2024-08-07 19:58:54,19.6,58.2
2024-08-07 19:58:54,19.6,58.2
2024-08-07 19:58:54,19.6,58.2
2024-08-07 19:58:54,19.6,58.3
2024-08-07 19:59:04,19.6,58.5
2024-08-07 19:59:04,19.6,58.5
2024-08-07 19:59:04,19.6,58.5
2024-08-07 19:59:04,19.6,58.5
2024-08-07 19:59:14,19.6,58.5
2024-08-07 19:59:14,19.6,58.5
2024-08-07 19:59:14,19.6,58.5
2024-08-07 19:59:14,19.6,59.0
2024-08-07 19:59:24,19.6,59.2
2024-08-07 19:59:24,19.6,59.2
2024-08-07 19:59:24,19.5,59.2
2024-08-07 19:59:24,19.5,59.3
2024-08-07 19:59:34,19.6,59.4
2024-08-07 19:59:34,19.6,59.4
2024-08-07 19:59:34,19.6,59.4
2024-08-07 19:59:34,19.6,59.6
2024-08-07 19:59:44,19.6,59.7
2024-08-07 19:59:44,19.6,59.7
2024-08-07 19:59:44,19.5,59.7
2024-08-07 19:59:44,19.5,59.5
2024-08-07 19:59:55,19.5,59.2
2024-08-07 19:59:55,19.5,59.2
2024-08-07 19:59:55,19.5,59.2
2024-08-07 19:59:55,19.5,58.8
2024-08-07 20:00:05,19.5,59.1
2024-08-07 20:00:05,19.5,59.1
2024-08-07 20:00:05,19.5,59.1
2024-08-07 20:00:05,19.5,59.2
2024-08-07 20:00:15,19.5,59.4
2024-08-07 20:00:15,19.5,59.4
2024-08-07 20:00:15,19.5,59.4
2024-08-07 20:00:15,19.5,59.5
2024-08-07 20:00:25,19.5,59.5
2024-08-07 20:00:25,19.5,59.5
2024-08-07 20:00:25,19.5,59.5
2024-08-07 20:00:25,19.5,59.7
2024-08-07 20:00:35,19.5,59.2
2024-08-07 20:00:35,19.5,59.2
2024-08-07 20:00:35,19.5,59.2
2024-08-07 20:00:35,19.5,59.2
2024-08-07 20:00:45,19.5,59.3
2024-08-07 20:00:45,19.5,59.3
2024-08-07 20:00:45,19.5,59.3
2024-08-07 20:00:45,19.5,59.6
2024-08-07 20:00:55,19.5,59.6
2024-08-07 20:00:55,19.5,59.6
2024-08-07 20:00:55,19.5,59.6
2024-08-07 20:00:55,19.5,59.7
2024-08-07 20:01:05,19.5,59.7
2024-08-07 20:01:05,19.5,59.7
2024-08-07 20:01:05,19.5,59.7
2024-08-07 20:01:05,19.5,59.6
2024-08-07 20:01:15,19.5,59.4
2024-08-07 20:01:15,19.5,59.4
2024-08-07 20:01:15,19.5,59.4
2024-08-07 20:01:15,19.5,59.4
2024-08-07 20:01:25,19.5,59.2
2024-08-07 20:01:25,19.5,59.2
2024-08-07 20:01:25,19.5,59.2
2024-08-07 20:01:25,19.5,59.3
2024-08-07 20:01:35,19.5,59.2
2024-08-07 20:01:35,19.5,59.2
2024-08-07 20:01:35,19.5,59.2
2024-08-07 20:01:35,19.5,59.2
2024-08-07 20:01:45,19.6,59.2
2024-08-07 20:01:45,19.6,59.2
2024-08-07 20:01:45,19.5,59.2
2024-08-07 20:01:45,19.5,59.1
2024-08-07 20:01:56,19.6,58.8
2024-08-07 20:01:56,19.6,58.8
2024-08-07 20:01:56,19.5,58.8
2024-08-07 20:01:56,19.5,59.2
2024-08-07 20:02:06,19.5,59.4
2024-08-07 20:02:06,19.5,59.4
2024-08-07 20:02:06,19.5,59.4
2024-08-07 20:02:06,19.5,59.8
2024-08-07 20:02:16,19.5,60.0
2024-08-07 20:02:16,19.5,60.0
2024-08-07 20:02:16,19.5,60.0
2024-08-07 20:02:16,19.5,60.3
2024-08-07 20:02:26,19.5,60.8
2024-08-07 20:02:26,19.5,60.8
2024-08-07 20:02:26,19.5,60.8
2024-08-07 20:02:26,19.5,60.5
2024-08-07 20:02:36,19.5,59.8
2024-08-07 20:02:36,19.5,59.8
2024-08-07 20:02:36,19.5,59.8
2024-08-07 20:02:36,19.5,59.5
2024-08-07 20:02:46,19.5,59.3
2024-08-07 20:02:46,19.5,59.3
2024-08-07 20:02:46,19.5,59.3
2024-08-07 20:02:46,19.5,62.1
2024-08-07 20:02:56,19.5,62.0
2024-08-07 20:02:56,19.5,62.0
2024-08-07 20:02:56,19.5,62.0
2024-08-07 20:02:56,19.5,61.3
2024-08-07 20:03:06,19.5,60.7
2024-08-07 20:03:06,19.5,60.7
2024-08-07 20:03:06,19.5,60.7
2024-08-07 20:03:06,19.5,60.1
2024-08-07 20:03:16,19.5,59.5
2024-08-07 20:03:16,19.5,59.5
2024-08-07 20:03:16,19.5,59.5
2024-08-07 20:03:16,19.5,59.2
2024-08-07 20:03:26,19.5,58.7
2024-08-07 20:03:26,19.5,58.7
2024-08-07 20:03:26,19.6,58.7
2024-08-07 20:03:26,19.6,58.6
2024-08-07 20:03:36,19.6,58.4
2024-08-07 20:03:36,19.6,58.4
2024-08-07 20:03:36,19.6,58.4
2024-08-07 20:03:36,19.6,58.3
2024-08-07 20:03:46,19.6,58.2
2024-08-07 20:03:46,19.6,58.2
2024-08-07 20:03:46,19.6,58.2
2024-08-07 20:03:46,19.6,58.0
2024-08-07 20:03:57,19.7,58.1
2024-08-07 20:03:57,19.7,58.1
2024-08-07 20:03:57,19.7,58.1
2024-08-07 20:03:57,19.7,58.0
2024-08-07 20:04:07,19.7,57.8
2024-08-07 20:04:07,19.7,57.8
2024-08-07 20:04:07,19.7,57.8
2024-08-07 20:04:07,19.7,57.8
2024-08-07 20:04:17,19.7,57.6
2024-08-07 20:04:17,19.7,57.6
2024-08-07 20:04:17,19.7,57.6
2024-08-07 20:04:17,19.7,57.7
2024-08-07 20:04:27,19.7,57.5
2024-08-07 20:04:27,19.7,57.5
2024-08-07 20:04:27,19.7,57.7
2024-08-07 20:04:27,19.7,57.7
2024-08-07 20:04:27,19.7,57.7
2024-08-07 20:04:27,19.7,57.8
2024-08-07 20:04:42,19.7,57.8
2024-08-07 20:04:47,19.7,57.9
2024-08-07 20:04:52,19.7,57.8
2024-08-07 20:04:57,19.7,57.7
2024-08-07 20:04:57,19.7,57.7
2024-08-07 20:04:57,19.7,57.5
2024-08-07 20:05:07,19.7,57.4
2024-08-07 20:05:12,19.7,57.3
2024-08-07 20:05:17,19.7,57.3
2024-08-07 20:05:22,19.7,57.3
2024-08-07 20:05:27,19.7,57.3
2024-08-07 20:05:27,19.7,57.3
2024-08-07 20:05:27,19.7,57.5
2024-08-07 20:05:27,19.7,57.5
2024-08-07 20:05:27,19.7,57.5
2024-08-07 20:05:27,19.7,57.6
2024-08-07 20:05:27,19.7,57.6
2024-08-07 20:05:27,19.7,57.6
2024-08-07 20:05:47,19.7,57.4
2024-08-07 20:05:47,19.7,57.4
2024-08-07 20:05:47,19.7,57.4
2024-08-07 20:05:57,19.7,57.4
2024-08-07 20:05:57,19.7,57.4
2024-08-07 20:05:57,19.7,57.0
2024-08-07 20:05:57,19.7,57.0
2024-08-07 20:05:57,19.7,57.0
2024-08-07 20:05:57,19.7,57.4
2024-08-07 20:05:57,19.7,57.4
2024-08-07 20:05:57,19.7,59.3
2024-08-07 20:06:18,19.7,58.9
2024-08-07 20:06:23,19.7,58.6
2024-08-07 20:06:23,19.7,58.6
2024-08-07 20:06:23,19.7,59.1
2024-08-07 20:06:33,19.7,59.2
2024-08-07 20:06:38,19.7,59.1
2024-08-07 20:06:43,19.7,58.4
2024-08-07 20:06:48,19.7,58.2
2024-08-07 20:06:53,19.7,58.0
2024-08-07 20:06:58,19.8,58.6
2024-08-07 20:07:03,19.7,58.4
2024-08-07 20:07:08,19.7,57.9
2024-08-07 20:07:13,19.7,57.7
2024-08-07 20:07:18,19.7,57.5
2024-08-07 20:07:23,19.7,57.7
2024-08-07 20:07:28,19.7,58.2
2024-08-07 20:07:33,19.7,58.2
2024-08-07 20:07:38,19.7,58.2
2024-08-07 20:07:43,19.7,58.4
2024-08-07 20:07:43,19.7,58.4
2024-08-07 20:07:43,19.7,58.0
2024-08-07 20:07:53,19.7,57.8
2024-08-07 20:07:58,19.7,57.5
2024-08-07 20:08:03,19.8,59.1
2024-08-07 20:08:03,19.7,59.1
2024-08-07 20:08:03,19.7,59.5
2024-08-07 20:08:14,19.8,59.6
2024-08-07 20:08:19,19.8,59.7
2024-08-07 20:08:24,19.8,59.6
2024-08-07 20:08:29,19.8,59.0
2024-08-07 20:08:34,19.8,58.5
2024-08-07 20:08:39,19.8,58.1
2024-08-07 20:08:44,19.8,57.8
2024-08-07 20:08:49,19.8,59.5
2024-08-07 20:08:54,19.8,60.3
2024-08-07 20:08:59,19.8,60.1
2024-08-07 20:08:59,19.8,60.1
2024-08-07 20:08:59,19.8,60.4
2024-08-07 20:08:59,19.8,60.4
2024-08-07 20:08:59,19.8,63.6
2024-08-07 20:08:59,19.8,63.6
2024-08-07 20:08:59,19.8,63.6
2024-08-07 20:08:59,19.8,63.8
2024-08-07 20:08:59,19.8,63.8
2024-08-07 20:08:59,19.8,62.2
2024-08-07 20:08:59,19.8,62.2
2024-08-07 20:08:59,19.8,61.0
2024-08-07 20:08:59,19.8,61.0
2024-08-07 20:08:59,19.8,59.8
2024-08-07 20:08:59,19.8,59.8
2024-08-07 20:08:59,19.8,58.7
2024-08-07 20:08:59,19.8,58.7
2024-08-07 20:08:59,19.8,58.7
2024-08-07 20:08:59,19.8,58.1
2024-08-07 20:08:59,19.8,58.1
2024-08-07 20:08:59,19.8,58.0
2024-08-07 20:08:59,19.8,58.0
2024-08-07 20:08:59,19.8,57.6
2024-08-07 20:08:59,19.8,57.6
2024-08-07 20:08:59,19.8,57.5
2024-08-07 20:08:59,19.8,57.5
2024-08-07 20:08:59,19.8,57.2
2024-08-07 20:08:59,19.8,57.2
2024-08-07 20:08:59,19.8,57.5
2024-08-07 20:08:59,19.8,57.5
2024-08-07 20:08:59,19.8,57.1
2024-08-07 20:08:59,19.8,57.1
2024-08-07 20:08:59,19.8,57.2
2024-08-07 20:08:59,19.8,57.2
2024-08-07 20:08:59,19.8,56.8
2024-08-07 20:08:59,19.8,56.8
2024-08-07 20:08:59,19.8,56.8
2024-08-07 20:08:59,19.8,56.8
2024-08-07 20:10:40,19.8,56.8
2024-08-07 20:10:40,19.8,56.8
2024-08-07 20:10:40,19.8,56.7
2024-08-07 20:10:50,19.8,56.7
2024-08-07 20:10:50,19.8,56.7
2024-08-07 20:10:50,19.8,56.5
2024-08-07 20:11:00,19.8,56.4
2024-08-07 20:11:00,19.8,56.4
2024-08-07 20:11:00,19.8,56.4
2024-08-07 20:11:00,19.8,56.5
2024-08-07 20:11:10,19.8,56.5
